Logged started on,19/07/2020 22:11:08
Feature,Gyroscope
Nodes,AM1V310 @395930

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
19/07/2020 22:27:25.118,976572,AM1V310 @395930,62026,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:25.118,976573,AM1V310 @395930,62032,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:25.140,976593,AM1V310 @395930,62038,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:27:25.198,976651,AM1V310 @395930,62044,0300FEFF1300,0.3,-0.2,1.9
19/07/2020 22:27:25.256,976710,AM1V310 @395930,62051,0400FEFF1300,0.4,-0.2,1.9
19/07/2020 22:27:25.287,976740,AM1V310 @395930,62057,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:25.347,976801,AM1V310 @395930,62063,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:25.407,976861,AM1V310 @395930,62069,0300FEFF1300,0.3,-0.2,1.9
19/07/2020 22:27:25.437,976891,AM1V310 @395930,62076,0100FEFF1500,0.1,-0.2,2.1
19/07/2020 22:27:25.498,976951,AM1V310 @395930,62082,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:25.557,977011,AM1V310 @395930,62088,0400FEFF1300,0.4,-0.2,1.9
19/07/2020 22:27:25.586,977040,AM1V310 @395930,62094,0100FEFF1500,0.1,-0.2,2.1
19/07/2020 22:27:25.647,977101,AM1V310 @395930,62101,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:25.707,977161,AM1V310 @395930,62107,0300FEFF1400,0.3,-0.2,2
19/07/2020 22:27:25.736,977190,AM1V310 @395930,62113,0100FEFF1500,0.1,-0.2,2.1
19/07/2020 22:27:25.800,977254,AM1V310 @395930,62119,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:25.857,977311,AM1V310 @395930,62126,0300FEFF1300,0.3,-0.2,1.9
19/07/2020 22:27:25.886,977340,AM1V310 @395930,62132,0200FEFF1300,0.2,-0.2,1.9
19/07/2020 22:27:25.947,977401,AM1V310 @395930,62138,0100FEFF1400,0.1,-0.2,2
19/07/2020 22:27:26.007,977462,AM1V310 @395930,62144,0300FEFF1300,0.3,-0.2,1.9
19/07/2020 22:27:26.036,977490,AM1V310 @395930,62151,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:27:26.097,977551,AM1V310 @395930,62157,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:26.157,977611,AM1V310 @395930,62163,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:26.186,977640,AM1V310 @395930,62169,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:26.247,977701,AM1V310 @395930,62176,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:27:26.307,977761,AM1V310 @395930,62182,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:26.337,977790,AM1V310 @395930,62188,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:26.397,977851,AM1V310 @395930,62194,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:26.457,977911,AM1V310 @395930,62201,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:26.486,977939,AM1V310 @395930,62207,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:26.547,978001,AM1V310 @395930,62213,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:26.607,978061,AM1V310 @395930,62219,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:26.637,978091,AM1V310 @395930,62226,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:26.697,978151,AM1V310 @395930,62232,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:26.757,978211,AM1V310 @395930,62238,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:26.786,978239,AM1V310 @395930,62244,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:26.847,978301,AM1V310 @395930,62251,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:26.907,978361,AM1V310 @395930,62257,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:27:26.937,978390,AM1V310 @395930,62263,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:26.997,978450,AM1V310 @395930,62269,0200FFFF1500,0.2,-0.1,2.1
19/07/2020 22:27:27.056,978510,AM1V310 @395930,62276,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:27.086,978540,AM1V310 @395930,62282,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:27.147,978601,AM1V310 @395930,62288,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:27:27.207,978661,AM1V310 @395930,62294,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:27.237,978691,AM1V310 @395930,62301,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:27:27.298,978751,AM1V310 @395930,62307,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:27.357,978810,AM1V310 @395930,62313,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:27.417,978872,AM1V310 @395930,62319,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:27.446,978900,AM1V310 @395930,62326,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:27.507,978960,AM1V310 @395930,62332,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:27.537,978991,AM1V310 @395930,62338,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:27.597,979051,AM1V310 @395930,62344,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:27.657,979111,AM1V310 @395930,62351,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:27.686,979140,AM1V310 @395930,62357,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:27.747,979201,AM1V310 @395930,62363,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:27.807,979261,AM1V310 @395930,62369,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:27.836,979290,AM1V310 @395930,62376,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:27.898,979351,AM1V310 @395930,62382,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:27.957,979411,AM1V310 @395930,62388,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:27.986,979439,AM1V310 @395930,62394,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:28.047,979501,AM1V310 @395930,62401,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:28.107,979561,AM1V310 @395930,62407,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:28.137,979591,AM1V310 @395930,62413,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:28.198,979652,AM1V310 @395930,62419,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:27:28.257,979712,AM1V310 @395930,62426,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:28.286,979739,AM1V310 @395930,62432,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:28.347,979801,AM1V310 @395930,62438,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:28.407,979861,AM1V310 @395930,62444,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:28.438,979891,AM1V310 @395930,62451,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:28.497,979951,AM1V310 @395930,62457,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:27:28.557,980011,AM1V310 @395930,62463,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:28.586,980039,AM1V310 @395930,62469,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:28.647,980101,AM1V310 @395930,62476,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:28.707,980161,AM1V310 @395930,62482,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:28.737,980190,AM1V310 @395930,62488,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:28.797,980251,AM1V310 @395930,62494,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:28.857,980311,AM1V310 @395930,62501,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:27:28.886,980340,AM1V310 @395930,62507,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:28.947,980400,AM1V310 @395930,62513,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:29.007,980461,AM1V310 @395930,62519,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:27:29.037,980490,AM1V310 @395930,62526,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:29.097,980550,AM1V310 @395930,62532,0200FEFF1300,0.2,-0.2,1.9
19/07/2020 22:27:29.157,980610,AM1V310 @395930,62538,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:29.187,980640,AM1V310 @395930,62544,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:27:29.247,980701,AM1V310 @395930,62551,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:29.308,980762,AM1V310 @395930,62557,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:29.337,980790,AM1V310 @395930,62563,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:29.398,980852,AM1V310 @395930,62569,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:29.457,980911,AM1V310 @395930,62576,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:29.486,980940,AM1V310 @395930,62582,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:29.547,981001,AM1V310 @395930,62588,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:29.607,981061,AM1V310 @395930,62594,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:27:29.636,981090,AM1V310 @395930,62601,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:29.698,981151,AM1V310 @395930,62607,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:29.757,981211,AM1V310 @395930,62613,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:29.786,981239,AM1V310 @395930,62619,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:29.847,981301,AM1V310 @395930,62626,0200FEFF1300,0.2,-0.2,1.9
19/07/2020 22:27:29.907,981361,AM1V310 @395930,62632,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:29.937,981391,AM1V310 @395930,62638,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:29.998,981452,AM1V310 @395930,62644,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:27:30.057,981512,AM1V310 @395930,62651,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:30.086,981539,AM1V310 @395930,62657,0300FEFF1400,0.3,-0.2,2
19/07/2020 22:27:30.147,981601,AM1V310 @395930,62663,F1FFFDFF1900,-1.5,-0.3,2.5
19/07/2020 22:27:30.207,981661,AM1V310 @395930,62669,0400FEFF1300,0.4,-0.2,1.9
19/07/2020 22:27:30.237,981691,AM1V310 @395930,62676,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:30.298,981751,AM1V310 @395930,62682,0100FEFF1400,0.1,-0.2,2
19/07/2020 22:27:30.357,981811,AM1V310 @395930,62688,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:30.417,981871,AM1V310 @395930,62694,0300FEFF1300,0.3,-0.2,1.9
19/07/2020 22:27:30.446,981900,AM1V310 @395930,62701,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:27:30.507,981961,AM1V310 @395930,62707,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:30.536,981990,AM1V310 @395930,62713,0300FEFF1400,0.3,-0.2,2
19/07/2020 22:27:30.598,982051,AM1V310 @395930,62719,0900FEFF1200,0.9,-0.2,1.8
19/07/2020 22:27:30.658,982112,AM1V310 @395930,62726,FFFFFEFF1500,-0.1,-0.2,2.1
19/07/2020 22:27:30.686,982139,AM1V310 @395930,62732,0000FEFF1500,0,-0.2,2.1
19/07/2020 22:27:30.747,982201,AM1V310 @395930,62738,0400FEFF1300,0.4,-0.2,1.9
19/07/2020 22:27:30.807,982261,AM1V310 @395930,62744,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:30.840,982293,AM1V310 @395930,62751,0000FEFF1500,0,-0.2,2.1
19/07/2020 22:27:30.897,982351,AM1V310 @395930,62757,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:30.957,982411,AM1V310 @395930,62763,0300FEFF1400,0.3,-0.2,2
19/07/2020 22:27:30.986,982440,AM1V310 @395930,62769,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:31.047,982501,AM1V310 @395930,62776,0000FDFF1500,0,-0.3,2.1
19/07/2020 22:27:31.107,982560,AM1V310 @395930,62782,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:31.138,982591,AM1V310 @395930,62788,0000FEFF1500,0,-0.2,2.1
19/07/2020 22:27:31.197,982651,AM1V310 @395930,62794,0400FFFF1400,0.4,-0.1,2
19/07/2020 22:27:31.257,982711,AM1V310 @395930,62801,0300FEFF1400,0.3,-0.2,2
19/07/2020 22:27:31.286,982739,AM1V310 @395930,62807,050007001400,0.5,0.7,2
19/07/2020 22:27:31.347,982801,AM1V310 @395930,62813,070000001400,0.7,0,2
19/07/2020 22:27:31.407,982861,AM1V310 @395930,62819,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:27:31.438,982891,AM1V310 @395930,62826,0000FEFF1500,0,-0.2,2.1
19/07/2020 22:27:31.498,982951,AM1V310 @395930,62832,0300FEFF1300,0.3,-0.2,1.9
19/07/2020 22:27:31.557,983011,AM1V310 @395930,62838,0600FFFF1200,0.6,-0.1,1.8
19/07/2020 22:27:31.586,983039,AM1V310 @395930,62844,0100FEFF1500,0.1,-0.2,2.1
19/07/2020 22:27:31.648,983101,AM1V310 @395930,62851,0000FEFF1500,0,-0.2,2.1
19/07/2020 22:27:31.707,983161,AM1V310 @395930,62857,0600FEFF1400,0.6,-0.2,2
19/07/2020 22:27:31.738,983191,AM1V310 @395930,62863,0100FEFF1500,0.1,-0.2,2.1
19/07/2020 22:27:31.798,983251,AM1V310 @395930,62869,0000FEFF1500,0,-0.2,2.1
19/07/2020 22:27:40.857,992311,AM1V310 @395930,64003,0300FEFF1400,0.3,-0.2,2
19/07/2020 22:27:40.918,992371,AM1V310 @395930,64009,0300FEFF1400,0.3,-0.2,2
19/07/2020 22:27:40.978,992432,AM1V310 @395930,64015,0100FEFF1400,0.1,-0.2,2
19/07/2020 22:27:41.008,992462,AM1V310 @395930,64022,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:41.068,992521,AM1V310 @395930,64028,0300FEFF1400,0.3,-0.2,2
19/07/2020 22:27:41.128,992582,AM1V310 @395930,64034,0100FEFF1400,0.1,-0.2,2
19/07/2020 22:27:41.157,992611,AM1V310 @395930,64040,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:41.218,992671,AM1V310 @395930,64047,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:41.278,992731,AM1V310 @395930,64053,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:41.307,992760,AM1V310 @395930,64059,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:41.368,992821,AM1V310 @395930,64065,0300FEFF1300,0.3,-0.2,1.9
19/07/2020 22:27:41.428,992881,AM1V310 @395930,64072,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:41.456,992910,AM1V310 @395930,64078,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:41.518,992972,AM1V310 @395930,64084,0200FFFF1400,0.2,-0.1,2
19/07/2020 22:27:41.578,993032,AM1V310 @395930,64090,0300FFFF1300,0.3,-0.1,1.9
19/07/2020 22:27:41.608,993061,AM1V310 @395930,64097,0400FEFF1400,0.4,-0.2,2
19/07/2020 22:27:41.668,993121,AM1V310 @395930,64103,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:41.728,993182,AM1V310 @395930,64109,0400FEFF1200,0.4,-0.2,1.8
19/07/2020 22:27:41.757,993210,AM1V310 @395930,64115,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:41.818,993271,AM1V310 @395930,64122,0700FFFF1300,0.7,-0.1,1.9
19/07/2020 22:27:41.878,993331,AM1V310 @395930,64128,0900FEFF1300,0.9,-0.2,1.9
19/07/2020 22:27:41.907,993361,AM1V310 @395930,64134,0A00FDFF1300,1,-0.3,1.9
19/07/2020 22:27:41.968,993422,AM1V310 @395930,64140,0B00FEFF1200,1.1,-0.2,1.8
19/07/2020 22:27:42.028,993482,AM1V310 @395930,64147,0500FEFF1300,0.5,-0.2,1.9
19/07/2020 22:27:42.056,993510,AM1V310 @395930,64153,1200F7FF0B00,1.8,-0.9,1.1
19/07/2020 22:27:42.118,993572,AM1V310 @395930,64159,7400F5FFF4FF,11.6,-1.1,-1.2
19/07/2020 22:27:42.178,993632,AM1V310 @395930,64165,250040000F00,3.7,6.4,1.5
19/07/2020 22:27:42.207,993660,AM1V310 @395930,64172,0700F3FF0E00,0.7,-1.3,1.4
19/07/2020 22:27:42.270,993724,AM1V310 @395930,64178,FCFFFEFF1600,-0.4,-0.2,2.2
19/07/2020 22:27:42.328,993782,AM1V310 @395930,64184,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:27:42.356,993810,AM1V310 @395930,64190,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:27:42.418,993872,AM1V310 @395930,64197,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:42.478,993932,AM1V310 @395930,64203,0300FEFF1400,0.3,-0.2,2
19/07/2020 22:27:42.508,993961,AM1V310 @395930,64209,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:42.567,994021,AM1V310 @395930,64215,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:27:42.628,994082,AM1V310 @395930,64222,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:27:42.656,994110,AM1V310 @395930,64228,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:42.717,994171,AM1V310 @395930,64234,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:42.778,994232,AM1V310 @395930,64240,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:42.807,994261,AM1V310 @395930,64247,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:42.868,994322,AM1V310 @395930,64253,0200FEFF1400,0.2,-0.2,2
19/07/2020 22:27:42.927,994381,AM1V310 @395930,64259,0200FEFF1500,0.2,-0.2,2.1
19/07/2020 22:27:42.957,994411,AM1V310 @395930,64265,F4FFFEFFFCFF,-1.2,-0.2,-0.4
19/07/2020 22:27:43.017,994471,AM1V310 @395930,64272,A7FF1000B6FF,-8.9,1.6,-7.4
19/07/2020 22:27:43.077,994531,AM1V310 @395930,64278,0F00DDFF1200,1.5,-3.5,1.8
19/07/2020 22:27:43.108,994561,AM1V310 @395930,64284,F5FF0A001E00,-1.1,1,3
19/07/2020 22:27:43.168,994622,AM1V310 @395930,64290,1500DEFFFFFF,2.1,-3.4,-0.1
19/07/2020 22:27:43.228,994682,AM1V310 @395930,64297,220000000300,3.4,0,0.3
19/07/2020 22:27:43.257,994710,AM1V310 @395930,64303,25001F000700,3.7,3.1,0.7
19/07/2020 22:27:43.318,994771,AM1V310 @395930,64309,C8FFD6FF1D00,-5.6,-4.2,2.9
19/07/2020 22:27:43.378,994832,AM1V310 @395930,64315,86FF82FF5600,-12.2,-12.6,8.6
19/07/2020 22:27:43.408,994861,AM1V310 @395930,64322,A4FFDDFFC200,-9.2,-3.5,19.4
19/07/2020 22:27:43.468,994922,AM1V310 @395930,64328,D5FF1D00FCFF,-4.3,2.9,-0.4
19/07/2020 22:27:43.528,994982,AM1V310 @395930,64334,2EFF77006D00,-21,11.9,10.9
19/07/2020 22:27:43.558,995011,AM1V310 @395930,64340,8EFF79004C00,-11.4,12.1,7.6
19/07/2020 22:27:43.618,995072,AM1V310 @395930,64347,ABFE2D011E00,-34.1,30.1,3
19/07/2020 22:27:43.678,995132,AM1V310 @395930,64353,7CFDD4FE7F00,-64.4,-30,12.7
19/07/2020 22:27:43.707,995160,AM1V310 @395930,64359,F1FE1FFE61FF,-27.1,-48.1,-15.9
19/07/2020 22:27:43.768,995222,AM1V310 @395930,64365,9CFF40FF0DFF,-10,-19.2,-24.3
19/07/2020 22:27:43.828,995282,AM1V310 @395930,64372,7C005BFFBDFF,12.4,-16.5,-6.7
19/07/2020 22:27:43.857,995310,AM1V310 @395930,64378,6E008FFE2B00,11,-36.9,4.3
19/07/2020 22:27:43.918,995372,AM1V310 @395930,64384,70FF1CFF91FF,-14.4,-22.8,-11.1
19/07/2020 22:27:43.978,995432,AM1V310 @395930,64390,3FFF120038FF,-19.3,1.8,-20
19/07/2020 22:27:44.008,995461,AM1V310 @395930,64397,6CFFA0FFF4FE,-14.8,-9.6,-26.8
19/07/2020 22:27:44.068,995522,AM1V310 @395930,64403,87FF87FF5EFF,-12.1,-12.1,-16.2
19/07/2020 22:27:44.127,995581,AM1V310 @395930,64409,7C00C1FF3AFF,12.4,-6.3,-19.8
19/07/2020 22:27:44.187,995641,AM1V310 @395930,64415,E1FF6DFE77FF,-3.1,-40.3,-13.7
19/07/2020 22:27:44.217,995671,AM1V310 @395930,64422,EDFF2E0059FF,-1.9,4.6,-16.7
19/07/2020 22:27:44.278,995732,AM1V310 @395930,64428,3500F4FF64FF,5.3,-1.2,-15.6
19/07/2020 22:27:44.307,995760,AM1V310 @395930,64434,B60016004AFF,18.2,2.2,-18.2
19/07/2020 22:27:44.368,995821,AM1V310 @395930,64440,1C00060008FF,2.8,0.6,-24.8
19/07/2020 22:27:44.428,995882,AM1V310 @395930,64447,2C003800EFFE,4.4,5.6,-27.3
19/07/2020 22:27:44.458,995911,AM1V310 @395930,64453,850077002DFF,13.3,11.9,-21.1
19/07/2020 22:27:44.517,995971,AM1V310 @395930,64459,B6FFD70182FE,-7.4,47.1,-38.2
19/07/2020 22:27:44.577,996031,AM1V310 @395930,64465,5FFF0301EFFE,-16.1,25.9,-27.3
19/07/2020 22:27:44.638,996092,AM1V310 @395930,64472,4F00690027FF,7.9,10.5,-21.7
19/07/2020 22:27:44.667,996120,AM1V310 @395930,64478,20007D000DFF,3.2,12.5,-24.3
19/07/2020 22:27:44.727,996180,AM1V310 @395930,64484,4400100008FF,6.8,1.6,-24.8
19/07/2020 22:27:44.756,996210,AM1V310 @395930,64490,4F00EAFFFBFE,7.9,-2.2,-26.1
19/07/2020 22:27:44.818,996272,AM1V310 @395930,64497,5000EDFF5FFF,8,-1.9,-16.1
19/07/2020 22:27:44.924,996378,AM1V310 @395930,64503,1100CFFF79FF,1.7,-4.9,-13.5
19/07/2020 22:27:44.924,996379,AM1V310 @395930,64509,1200230095FF,1.8,3.5,-10.7
19/07/2020 22:27:45.059,996513,AM1V310 @395930,64515,F5FF3100ECFF,-1.1,4.9,-2
19/07/2020 22:27:45.059,996514,AM1V310 @395930,64528,0D004D00E6FF,1.3,7.7,-2.6
19/07/2020 22:27:45.059,996514,AM1V310 @395930,64522,02006600F2FF,0.2,10.2,-1.4
19/07/2020 22:27:45.119,996573,AM1V310 @395930,64534,D0FF1100F1FF,-4.8,1.7,-1.5
19/07/2020 22:27:45.178,996632,AM1V310 @395930,64540,0E001700B0FF,1.4,2.3,-8
19/07/2020 22:27:45.206,996660,AM1V310 @395930,64547,4100D8FFB6FF,6.5,-4,-7.4
19/07/2020 22:27:45.268,996722,AM1V310 @395930,64553,0500DFFFEAFF,0.5,-3.3,-2.2
19/07/2020 22:27:45.327,996781,AM1V310 @395930,64559,0C002000B0FF,1.2,3.2,-8
19/07/2020 22:27:45.357,996811,AM1V310 @395930,64565,22000F00DDFF,3.4,1.5,-3.5
19/07/2020 22:27:45.418,996872,AM1V310 @395930,64572,E0FF20000900,-3.2,3.2,0.9
19/07/2020 22:27:45.478,996932,AM1V310 @395930,64578,23000600D4FF,3.5,0.6,-4.4
19/07/2020 22:27:45.507,996960,AM1V310 @395930,64584,0D0007000800,1.3,0.7,0.8
19/07/2020 22:27:45.567,997021,AM1V310 @395930,64590,0500FEFFCDFF,0.5,-0.2,-5.1
19/07/2020 22:27:45.657,997111,AM1V310 @395930,64597,2500F9FFD2FF,3.7,-0.7,-4.6
19/07/2020 22:27:45.658,997112,AM1V310 @395930,64603,14000000D2FF,2,0,-4.6
19/07/2020 22:27:45.717,997171,AM1V310 @395930,64609,2700F8FFCDFF,3.9,-0.8,-5.1
19/07/2020 22:27:45.777,997231,AM1V310 @395930,64615,0E00EEFFDCFF,1.4,-1.8,-3.6
19/07/2020 22:27:45.806,997260,AM1V310 @395930,64622,12000000DEFF,1.8,0,-3.4
19/07/2020 22:27:45.868,997321,AM1V310 @395930,64628,1F00F4FFFEFF,3.1,-1.2,-0.2
19/07/2020 22:27:45.928,997382,AM1V310 @395930,64634,0B00DFFFD6FF,1.1,-3.3,-4.2
19/07/2020 22:27:45.957,997410,AM1V310 @395930,64640,2600D1FFE7FF,3.8,-4.7,-2.5
19/07/2020 22:27:46.017,997471,AM1V310 @395930,64647,0300DAFFECFF,0.3,-3.8,-2
19/07/2020 22:27:46.077,997531,AM1V310 @395930,64653,1500DAFFDDFF,2.1,-3.8,-3.5
19/07/2020 22:27:46.106,997560,AM1V310 @395930,64659,1800D9FFE4FF,2.4,-3.9,-2.8
19/07/2020 22:27:46.167,997621,AM1V310 @395930,64665,0000EBFFFCFF,0,-2.1,-0.4
19/07/2020 22:27:46.227,997681,AM1V310 @395930,64672,0B00E4FF2200,1.1,-2.8,3.4
19/07/2020 22:27:46.257,997711,AM1V310 @395930,64678,1900DAFF5C00,2.5,-3.8,9.2
19/07/2020 22:27:46.318,997772,AM1V310 @395930,64684,1D00D6FF7200,2.9,-4.2,11.4
19/07/2020 22:27:46.378,997832,AM1V310 @395930,64690,0700DDFFA700,0.7,-3.5,16.7
19/07/2020 22:27:46.407,997860,AM1V310 @395930,64697,0200F8FFA800,0.2,-0.8,16.8
19/07/2020 22:27:46.468,997922,AM1V310 @395930,64703,0F0019009300,1.5,2.5,14.7
19/07/2020 22:27:46.528,997982,AM1V310 @395930,64709,360045008500,5.4,6.9,13.3
19/07/2020 22:27:46.556,998010,AM1V310 @395930,64715,110066005600,1.7,10.2,8.6
19/07/2020 22:27:46.618,998072,AM1V310 @395930,64722,33006C005000,5.1,10.8,8
19/07/2020 22:27:46.678,998132,AM1V310 @395930,64728,310048003600,4.9,7.2,5.4
19/07/2020 22:27:46.707,998160,AM1V310 @395930,64734,390031003700,5.7,4.9,5.5
19/07/2020 22:27:46.798,998252,AM1V310 @395930,64740,360016002D00,5.4,2.2,4.5
19/07/2020 22:27:46.827,998280,AM1V310 @395930,64747,220005003100,3.4,0.5,4.9
19/07/2020 22:27:46.858,998311,AM1V310 @395930,64753,240009003A00,3.6,0.9,5.8
19/07/2020 22:27:46.919,998373,AM1V310 @395930,64759,040026004600,0.4,3.8,7
19/07/2020 22:27:46.978,998432,AM1V310 @395930,64765,1F001F004500,3.1,3.1,6.9
19/07/2020 22:27:47.007,998460,AM1V310 @395930,64772,15001C005400,2.1,2.8,8.4
19/07/2020 22:27:47.067,998521,AM1V310 @395930,64778,090012005100,0.9,1.8,8.1
19/07/2020 22:27:47.128,998581,AM1V310 @395930,64784,1C001F005600,2.8,3.1,8.6
19/07/2020 22:27:47.157,998611,AM1V310 @395930,64790,2E001C004F00,4.6,2.8,7.9
19/07/2020 22:27:47.218,998672,AM1V310 @395930,64797,0E0019006400,1.4,2.5,10
19/07/2020 22:27:47.277,998731,AM1V310 @395930,64803,0B000E007300,1.1,1.4,11.5
19/07/2020 22:27:47.307,998761,AM1V310 @395930,64809,150014008700,2.1,2,13.5
19/07/2020 22:27:47.368,998822,AM1V310 @395930,64815,1B0015008000,2.7,2.1,12.8
