Logged started on,19/07/2020 22:11:08
Feature,Magnetometer
Nodes,AM1V310 @395930

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
19/07/2020 22:30:00.656,1132114,AM1V310 @395930,81481,5E005AFF0400,94,-166,4
19/07/2020 22:30:00.717,1132171,AM1V310 @395930,81488,5D0057FF0300,93,-169,3
19/07/2020 22:30:00.777,1132231,AM1V310 @395930,81494,64005EFF0300,100,-162,3
19/07/2020 22:30:00.806,1132259,AM1V310 @395930,81500,61005BFF0300,97,-165,3
19/07/2020 22:30:00.868,1132322,AM1V310 @395930,81506,580061FF0900,88,-159,9
19/07/2020 22:30:00.928,1132382,AM1V310 @395930,81513,550051FF0400,85,-175,4
19/07/2020 22:30:00.957,1132411,AM1V310 @395930,81519,5B0054FF0600,91,-172,6
19/07/2020 22:30:01.017,1132471,AM1V310 @395930,81525,69005EFF0D00,105,-162,13
19/07/2020 22:30:01.077,1132531,AM1V310 @395930,81531,5D005BFF0C00,93,-165,12
19/07/2020 22:30:01.106,1132559,AM1V310 @395930,81538,5B005AFF0900,91,-166,9
19/07/2020 22:30:01.168,1132622,AM1V310 @395930,81544,5B0057FF0700,91,-169,7
19/07/2020 22:30:01.227,1132681,AM1V310 @395930,81550,670063FF0900,103,-157,9
19/07/2020 22:30:01.256,1132709,AM1V310 @395930,81556,61005AFF0100,97,-166,1
19/07/2020 22:30:01.316,1132771,AM1V310 @395930,81563,5D005EFF1200,93,-162,18
19/07/2020 22:30:01.377,1132831,AM1V310 @395930,81569,63005BFF0C00,99,-165,12
19/07/2020 22:30:01.406,1132859,AM1V310 @395930,81575,610058FF0D00,97,-168,13
19/07/2020 22:30:01.468,1132922,AM1V310 @395930,81581,600052FF0900,96,-174,9
19/07/2020 22:30:01.528,1132982,AM1V310 @395930,81588,640054FF0C00,100,-172,12
19/07/2020 22:30:01.557,1133010,AM1V310 @395930,81594,5D0048FF1000,93,-184,16
19/07/2020 22:30:01.617,1133070,AM1V310 @395930,81600,55003DFF0900,85,-195,9
19/07/2020 22:30:01.677,1133131,AM1V310 @395930,81606,400033FF0000,64,-205,0
19/07/2020 22:30:01.706,1133159,AM1V310 @395930,81613,45002BFFFFFF,69,-213,-1
19/07/2020 22:30:01.768,1133222,AM1V310 @395930,81619,400024FFFAFF,64,-220,-6
19/07/2020 22:30:01.826,1133280,AM1V310 @395930,81625,3C0024FFF6FF,60,-220,-10
19/07/2020 22:30:01.857,1133310,AM1V310 @395930,81631,360021FFF1FF,54,-223,-15
19/07/2020 22:30:01.917,1133371,AM1V310 @395930,81638,390024FFEDFF,57,-220,-19
19/07/2020 22:30:01.977,1133431,AM1V310 @395930,81644,3C0016FFEEFF,60,-234,-18
19/07/2020 22:30:02.006,1133460,AM1V310 @395930,81650,3A0010FFF6FF,58,-240,-10
19/07/2020 22:30:02.068,1133522,AM1V310 @395930,81656,330012FFF1FF,51,-238,-15
19/07/2020 22:30:02.127,1133581,AM1V310 @395930,81663,330013FFF0FF,51,-237,-16
19/07/2020 22:30:02.156,1133609,AM1V310 @395930,81669,390016FFF3FF,57,-234,-13
19/07/2020 22:30:02.217,1133671,AM1V310 @395930,81675,3A0012FFF3FF,58,-238,-13
19/07/2020 22:30:02.277,1133731,AM1V310 @395930,81681,39000CFFFAFF,57,-244,-6
19/07/2020 22:30:02.306,1133759,AM1V310 @395930,81688,340015FFEBFF,52,-235,-21
19/07/2020 22:30:02.368,1133822,AM1V310 @395930,81694,300019FFF1FF,48,-231,-15
19/07/2020 22:30:02.428,1133882,AM1V310 @395930,81700,3C0012FFEAFF,60,-238,-22
19/07/2020 22:30:02.456,1133910,AM1V310 @395930,81706,360015FFF3FF,54,-235,-13
19/07/2020 22:30:02.517,1133971,AM1V310 @395930,81713,360013FFEAFF,54,-237,-22
19/07/2020 22:30:02.577,1134031,AM1V310 @395930,81719,3F0012FFF0FF,63,-238,-16
19/07/2020 22:30:02.606,1134060,AM1V310 @395930,81725,390016FFF3FF,57,-234,-13
19/07/2020 22:30:02.668,1134121,AM1V310 @395930,81731,3C0016FFF3FF,60,-234,-13
19/07/2020 22:30:02.727,1134181,AM1V310 @395930,81738,3F0013FFEEFF,63,-237,-18
19/07/2020 22:30:02.783,1134236,AM1V310 @395930,81744,310013FFF4FF,49,-237,-12
19/07/2020 22:30:02.817,1134271,AM1V310 @395930,81750,370012FFEDFF,55,-238,-19
19/07/2020 22:30:02.876,1134330,AM1V310 @395930,81756,3D0018FFF9FF,61,-232,-7
19/07/2020 22:30:02.907,1134360,AM1V310 @395930,81763,3A001BFFF0FF,58,-229,-16
19/07/2020 22:30:02.968,1134422,AM1V310 @395930,81769,3A0018FFF3FF,58,-232,-13
19/07/2020 22:30:03.028,1134482,AM1V310 @395930,81775,2E0013FFF9FF,46,-237,-7
19/07/2020 22:30:03.056,1134510,AM1V310 @395930,81781,370019FFF6FF,55,-231,-10
19/07/2020 22:30:03.118,1134572,AM1V310 @395930,81788,370015FFFAFF,55,-235,-6
19/07/2020 22:30:03.176,1134630,AM1V310 @395930,81794,3A0016FFF9FF,58,-234,-7
19/07/2020 22:30:03.206,1134660,AM1V310 @395930,81800,430018FFF6FF,67,-232,-10
19/07/2020 22:30:03.268,1134722,AM1V310 @395930,81806,400016FFFAFF,64,-234,-6
19/07/2020 22:30:03.327,1134781,AM1V310 @395930,81813,3D0016FFFAFF,61,-234,-6
19/07/2020 22:30:03.356,1134810,AM1V310 @395930,81819,360015FFF4FF,54,-235,-12
19/07/2020 22:30:03.427,1134880,AM1V310 @395930,81825,3F0018FFFAFF,63,-232,-6
19/07/2020 22:30:03.477,1134931,AM1V310 @395930,81831,370016FFF7FF,55,-234,-9
19/07/2020 22:30:03.506,1134960,AM1V310 @395930,81838,420012FFF4FF,66,-238,-12
19/07/2020 22:30:03.567,1135020,AM1V310 @395930,81844,42001EFFF6FF,66,-226,-10
19/07/2020 22:30:03.628,1135081,AM1V310 @395930,81850,3D0013FFF3FF,61,-237,-13
19/07/2020 22:30:03.657,1135110,AM1V310 @395930,81856,3C0024FFF9FF,60,-220,-7
19/07/2020 22:30:03.716,1135170,AM1V310 @395930,81863,3D0010FFF6FF,61,-240,-10
19/07/2020 22:30:03.776,1135230,AM1V310 @395930,81869,39001CFFEBFF,57,-228,-21
19/07/2020 22:30:03.807,1135260,AM1V310 @395930,81875,3C001EFFF7FF,60,-226,-9
19/07/2020 22:30:03.870,1135325,AM1V310 @395930,81881,360018FFF6FF,54,-232,-10
19/07/2020 22:30:03.927,1135380,AM1V310 @395930,81888,390016FFF7FF,57,-234,-9
19/07/2020 22:30:03.956,1135410,AM1V310 @395930,81894,39001BFFF9FF,57,-229,-7
19/07/2020 22:30:04.017,1135470,AM1V310 @395930,81900,3C001CFFF6FF,60,-228,-10
19/07/2020 22:30:04.076,1135530,AM1V310 @395930,81906,430018FFF4FF,67,-232,-12
19/07/2020 22:30:04.107,1135560,AM1V310 @395930,81913,42000FFFF9FF,66,-241,-7
19/07/2020 22:30:04.168,1135622,AM1V310 @395930,81919,3D0013FFF6FF,61,-237,-10
19/07/2020 22:30:04.227,1135681,AM1V310 @395930,81925,400012FFF9FF,64,-238,-7
19/07/2020 22:30:04.256,1135710,AM1V310 @395930,81931,390012FFF7FF,57,-238,-9
19/07/2020 22:30:04.317,1135772,AM1V310 @395930,81938,40001CFFF4FF,64,-228,-12
7,936271,AM1V310 @395930,56994,A6002400CDFF,166,36,-51
19/07/2020 22:26:44.846,936299,AM1V310 @395930,57001,A3002100CAFF,163,33,-54
19/07/2020 22:26:44.995,936450,AM1V310 @395930,57007,A3001C00CDFF,163,28,-51
19/07/2020 22:26:44.995,936450,AM1V310 @395930,57013,9F002D00CAFF,159,45,-54
19/07/2020 22:26:45.019,936473,AM1V310 @395930,57019,A9002200CCFF,169,34,-52
19/07/2020 22:26:45.128,936582,AM1V310 @395930,57026,AE002100C9FF,174,33,-55
19/07/2020 22:26:45.128,936583,AM1V310 @395930,57032,AC002400CCFF,172,36,-52
19/07/2020 22:26:45.147,936601,AM1V310 @395930,57038,AC002100C3FF,172,33,-61
19/07/2020 22:26:45.387,936841,AM1V310 @395930,57044,A5002400CCFF,165,36,-52
19/07/2020 22:26:45.409,936862,AM1V310 @395930,57051,A2002100CAFF,162,33,-54
19/07/2020 22:26:45.409,936863,AM1V310 @395930,57057,A9001C00C6FF,169,28,-58
19/07/2020 22:26:45.409,936863,AM1V310 @395930,57063,A2001F00CFFF,162,31,-49
19/07/2020 22:26:45.420,936873,AM1V310 @395930,57069,AC002500CFFF,172,37,-49
19/07/2020 22:26:45.446,936900,AM1V310 @395930,57076,A6002100C7FF,166,33,-57
19/07/2020 22:26:45.507,936960,AM1V310 @395930,57082,A5002400CCFF,165,36,-52
19/07/2020 22:26:45.567,937021,AM1V310 @395930,57088,AB002400CFFF,171,36,-49
19/07/2020 22:26:45.627,937081,AM1V310 @395930,57094,A5002500CAFF,165,37,-54
19/07/2020 22:26:45.656,937110,AM1V310 @395930,57101,AB002100CDFF,171,33,-51
19/07/2020 22:26:45.717,937170,AM1V310 @395930,57107,A9001B00CDFF,169,27,-51
19/07/2020 22:26:45.747,937201,AM1V310 @395930,57113,A6002400D0FF,166,36,-48
19/07/2020 22:26:45.807,937261,AM1V310 @395930,57119,A8001F00CAFF,168,31,-54
19/07/2020 22:26:45.867,937321,AM1V310 @395930,57126,A3002500CDFF,163,37,-51
19/07/2020 22:26:45.897,937350,AM1V310 @395930,57132,A9002100D6FF,169,33,-42
19/07/2020 22:26:45.957,937410,AM1V310 @395930,57138,AC002700D5FF,172,39,-43
19/07/2020 22:26:46.047,937501,AM1V310 @395930,57144,A5001E00C7FF,165,30,-57
19/07/2020 22:26:46.069,937523,AM1V310 @395930,57151,A9002200D2FF,169,34,-46
19/07/2020 22:26:46.107,937560,AM1V310 @395930,57157,AB001E00CFFF,171,30,-49
19/07/2020 22:26:46.167,937620,AM1V310 @395930,57163,AB001E00DBFF,171,30,-37
19/07/2020 22:26:46.227,937681,AM1V310 @395930,57169,A8001900C9FF,168,25,-55
19/07/2020 22:26:46.256,937709,AM1V310 @395930,57176,A9002500CFFF,169,37,-49
19/07/2020 22:26:46.347,937801,AM1V310 @395930,57182,AB002500D5FF,171,37,-43
19/07/2020 22:26:46.369,937823,AM1V310 @395930,57188,AB002400D3FF,171,36,-45
19/07/2020 22:26:46.407,937860,AM1V310 @395930,57194,AB002700CCFF,171,39,-52
19/07/2020 22:26:46.467,937920,AM1V310 @395930,57201,AB002100D0FF,171,33,-48
19/07/2020 22:26:46.499,937953,AM1V310 @395930,57207,AF002400CAFF,175,36,-54
19/07/2020 22:26:46.557,938010,AM1V310 @395930,57213,B1001900C7FF,177,25,-57
19/07/2020 22:26:46.617,938071,AM1V310 @395930,57219,AC001600C6FF,172,22,-58
19/07/2020 22:26:46.646,938100,AM1V310 @395930,57226,A8000C00B5FF,168,12,-75
19/07/2020 22:26:46.706,938160,AM1V310 @395930,57232,A2001300BBFF,162,19,-69
19/07/2020 22:26:46.767,938221,AM1V310 @395930,57238,AF000D00C9FF,175,13,-55
19/07/2020 22:26:46.796,938249,AM1V310 @395930,57244,B7000A00D3FF,183,10,-45
19/07/2020 22:26:46.856,938309,AM1V310 @395930,57251,C0000A00E2FF,192,10,-30
19/07/2020 22:26:46.917,938371,AM1V310 @395930,57257,BE001200F4FF,190,18,-12
19/07/2020 22:26:46.947,938400,AM1V310 @395930,57263,C90025000900,201,37,9
19/07/2020 22:26:47.007,938461,AM1V310 @395930,57269,CC002E001C00,204,46,28
19/07/2020 22:26:47.066,938520,AM1V310 @395930,57276,D3003C003D00,211,60,61
19/07/2020 22:26:47.097,938550,AM1V310 @395930,57282,CF0043004800,207,67,72
19/07/2020 22:26:47.156,938610,AM1V310 @395930,57288,CA0046004500,202,70,69
19/07/2020 22:26:47.217,938671,AM1V310 @395930,57294,C90046004500,201,70,69
19/07/2020 22:26:47.247,938701,AM1V310 @395930,57301,D00036005D00,208,54,93
19/07/2020 22:26:47.307,938761,AM1V310 @395930,57307,D20030005B00,210,48,91
19/07/2020 22:26:47.397,938851,AM1V310 @395930,57313,D6001B007200,214,27,114
19/07/2020 22:26:47.419,938872,AM1V310 @395930,57319,D2001B006900,210,27,105
19/07/2020 22:26:47.459,938913,AM1V310 @395930,57326,D2002A007900,210,42,121
19/07/2020 22:26:47.517,938970,AM1V310 @395930,57332,D00024007800,208,36,120
19/07/2020 22:26:47.546,939000,AM1V310 @395930,57338,CF0018007800,207,24,120
19/07/2020 22:26:47.607,939061,AM1V310 @395930,57344,D80007007900,216,7,121
19/07/2020 22:26:47.667,939121,AM1V310 @395930,57351,D00000007B00,208,0,123
19/07/2020 22:26:47.697,939150,AM1V310 @395930,57357,D200F7FF6100,210,-9,97
19/07/2020 22:26:47.757,939210,AM1V310 @395930,57363,CD00F4FF5800,205,-12,88
19/07/2020 22:26:47.817,939271,AM1V310 @395930,57369,D000F0FF6400,208,-16,100
19/07/2020 22:26:47.846,939300,AM1V310 @395930,57376,CD00D9FF7E00,205,-39,126
19/07/2020 22:26:47.907,939360,AM1V310 @395930,57382,CA00D2FF7E00,202,-46,126
19/07/2020 22:26:47.967,939421,AM1V310 @395930,57388,CA00DFFF7600,202,-33,118
19/07/2020 22:26:48.027,939481,AM1V310 @395930,57394,C400E2FF7300,196,-30,115
19/07/2020 22:26:48.056,939509,AM1V310 @395930,57401,CC00DBFF6700,204,-37,103
19/07/2020 22:26:48.117,939571,AM1V310 @395930,57407,BA00EBFF5800,186,-21,88
19/07/2020 22:26:48.147,939600,AM1V310 @395930,57413,B800EEFF5A00,184,-18,90
19/07/2020 22:26:48.207,939660,AM1V310 @395930,57419,BB00F4FF5D00,187,-12,93
19/07/2020 22:26:48.267,939721,AM1V310 @395930,57426,BA00D8FF4500,186,-40,69
19/07/2020 22:26:48.297,939750,AM1V310 @395930,57432,C600C4FF5700,198,-60,87
19/07/2020 22:26:48.387,939841,AM1V310 @395930,57438,BA00AEFF4F00,186,-82,79
19/07/2020 22:26:48.416,939869,AM1V310 @395930,57444,C000ABFF4800,192,-85,72
19/07/2020 22:26:48.447,939901,AM1V310 @395930,57451,B500A6FF6000,181,-90,96
19/07/2020 22:26:48.509,939963,AM1V310 @395930,57457,B50099FF5E00,181,-103,94
19/07/2020 22:26:48.567,940021,AM1V310 @395930,57463,AE0097FF6600,174,-105,102
19/07/2020 22:26:48.596,940049,AM1V310 @395930,57469,B70094FF6900,183,-108,105
19/07/2020 22:26:48.687,940141,AM1V310 @395930,57476,A9008DFF7E00,169,-115,126
19/07/2020 22:26:48.719,940173,AM1V310 @395930,57482,B20085FF7500,178,-123,117
19/07/2020 22:26:48.750,940203,AM1V310 @395930,57488,A8007EFF7200,168,-130,114
19/07/2020 22:26:48.806,940260,AM1V310 @395930,57494,A5006AFF6F00,165,-150,111
19/07/2020 22:26:48.867,940321,AM1V310 @395930,57501,9D0057FF7B00,157,-169,123
19/07/2020 22:26:48.897,940351,AM1V310 @395930,57507,970052FF7900,151,-174,121
19/07/2020 22:26:48.957,940410,AM1V310 @395930,57513,910045FF7600,145,-187,118
19/07/2020 22:26:49.048,940502,AM1V310 @395930,57519,94002EFF7600,148,-210,118
19/07/2020 22:26:49.048,940503,AM1V310 @395930,57526,88001FFF8700,136,-225,135
19/07/2020 22:26:49.107,940561,AM1V310 @395930,57532,8E001EFF7F00,142,-226,127
19/07/2020 22:26:49.167,940621,AM1V310 @395930,57538,8D001BFF7900,141,-229,121
19/07/2020 22:26:49.196,940650,AM1V310 @395930,57544,8A0022FF7300,138,-222,115
19/07/2020 22:26:49.257,940710,AM1V310 @395930,57551,8D0039FF6600,141,-199,102
19/07/2020 22:26:49.317,940771,AM1V310 @395930,57557,8D0033FF6400,141,-205,100
19/07/2020 22:26:49.349,940802,AM1V310 @395930,57563,9C003AFF5B00,156,-198,91
19/07/2020 22:26:49.408,940861,AM1V310 @395930,57569,97004BFF5A00,151,-181,90
19/07/2020 22:26:49.467,940921,AM1V310 @395930,57576,970057FF6300,151,-169,99
19/07/2020 22:26:49.497,940951,AM1V310 @395930,57582,A20060FF4E00,162,-160,78
19/07/2020 22:26:49.559,941013,AM1V310 @395930,57588,A5007BFF4900,165,-133,73
19/07/2020 22:26:49.617,941071,AM1V310 @395930,57594,A0008AFF3D00,160,-118,61
19/07/2020 22:26:49.646,941100,AM1V310 @395930,57601,9F0088FF3400,159,-120,52
19/07/2020 22:26:49.706,941160,AM1V310 @395930,57607,A30099FF2700,163,-103,39
19/07/2020 22:26:49.769,941223,AM1V310 @395930,57613,AC00A0FF2100,172,-96,33
19/07/2020 22:26:49.799,941252,AM1V310 @395930,57619,AF00B4FF2400,175,-76,36
19/07/2020 22:26:49.857,941310,AM1V310 @395930,57626,A300B8FF1F00,163,-72,31
19/07/2020 22:26:49.917,941371,AM1V310 @395930,57632,A000BEFF2200,160,-66,34
19/07/2020 22:26:49.949,941402,AM1V310 @395930,57638,A500D0FF1300,165,-48,19
19/07/2020 22:26:50.006,941460,AM1V310 @395930,57644,A900DCFF0D00,169,-36,13
19/07/2020 22:26:50.070,941524,AM1V310 @395930,57651,A900D8FF0C00,169,-40,12
19/07/2020 22:26:50.100,941553,AM1V310 @395930,57657,A600D9FF0400,166,-39,4
19/07/2020 22:26:50.157,941610,AM1V310 @395930,57663,A800E2FF0600,168,-30,6
19/07/2020 22:26:50.217,941671,AM1V310 @395930,57669,AE00D0FF0C00,174,-48,12
19/07/2020 22:26:50.246,941700,AM1V310 @395930,57676,AB00D2FF0A00,171,-46,10
19/07/2020 22:26:50.306,941760,AM1V310 @395930,57682,B500D0FF1900,181,-48,25
19/07/2020 22:26:50.367,941821,AM1V310 @395930,57688,AC00CCFF1B00,172,-52,27
19/07/2020 22:26:50.399,941852,AM1V310 @395930,57694,B700BDFF1500,183,-67,21
19/07/2020 22:26:50.456,941909,AM1V310 @395930,57701,AB00B5FF2200,171,-75,34
19/07/2020 22:26:50.517,941970,AM1V310 @395930,57707,AC00B8FF2100,172,-72,33
19/07/2020 22:26:50.546,941999,AM1V310 @395930,57713,AC00AFFF3300,172,-81,51
19/07/2020 22:26:50.607,942061,AM1V310 @395930,57719,AF009DFF3900,175,-99,57
19/07/2020 22:26:50.666,942120,AM1V310 @395930,57726,A60096FF3900,166,-106,57
19/07/2020 22:26:50.696,942149,AM1V310 @395930,57732,A2007EFF3700,162,-130,55
19/07/2020 22:26:50.756,942210,AM1V310 @395930,57738,9F007CFF3C00,159,-132,60
19/07/2020 22:26:50.816,942270,AM1V310 @395930,57744,9A0063FF5100,154,-157,81
19/07/2020 22:26:50.846,942300,AM1V310 @395930,57751,930054FF4C00,147,-172,76
19/07/2020 22:26:50.906,942360,AM1V310 @395930,57757,87002DFF4F00,135,-211,79
19/07/2020 22:26:50.966,942420,AM1V310 @395930,57763,81001CFF5100,129,-228,81
19/07/2020 22:26:50.996,942449,AM1V310 @395930,57769,7E0015FF6400,126,-235,100
19/07/2020 22:26:51.056,942510,AM1V310 @395930,57776,7E000FFF5D00,126,-241,93
19/07/2020 22:26:51.147,942601,AM1V310 @395930,57782,7E000DFF5E00,126,-243,94
19/07/2020 22:26:51.170,942623,AM1V310 @395930,57788,7F0015FF5E00,127,-235,94
19/07/2020 22:26:51.207,942660,AM1V310 @395930,57794,7F0010FF5E00,127,-240,94
19/07/2020 22:26:51.266,942720,AM1V310 @395930,57801,7E0019FF5E00,126,-231,94
19/07/2020 22:26:51.297,942751,AM1V310 @395930,57807,76000DFF6300,118,-243,99
19/07/2020 22:26:51.357,942810,AM1V310 @395930,57813,7C000DFF6000,124,-243,96
19/07/2020 22:26:51.417,942871,AM1V310 @395930,57819,81001EFF5800,129,-226,88
19/07/2020 22:26:51.450,942903,AM1V310 @395930,57826,87002DFF5D00,135,-211,93
19/07/2020 22:26:51.510,942964,AM1V310 @395930,57832,880028FF5E00,136,-216,94
19/07/2020 22:26:51.566,943020,AM1V310 @395930,57838,8D0031FF5A00,141,-207,90
19/07/2020 22:26:51.596,943050,AM1V310 @395930,57844,940036FF5A00,148,-202,90
19/07/2020 22:26:51.659,943113,AM1V310 @395930,57851,930055FF5D00,147,-171,93
19/07/2020 22:26:51.717,943171,AM1V310 @395930,57857,99005AFF5100,153,-166,81
19/07/2020 22:26:51.747,943200,AM1V310 @395930,57863,990061FF4500,153,-159,69
19/07/2020 22:26:51.807,943260,AM1V310 @395930,57869,9C0067FF4800,156,-153,72
19/07/2020 22:26:51.867,943321,AM1V310 @395930,57876,A00079FF3C00,160,-135,60
19/07/2020 22:26:51.897,943351,AM1V310 @395930,57882,97007FFF4200,151,-129,66
19/07/2020 22:26:51.956,943410,AM1V310 @395930,57888,A20091FF3A00,162,-111,58
19/07/2020 22:26:52.017,943471,AM1V310 @395930,57894,9C0093FF3A00,156,-109,58
19/07/2020 22:26:52.048,943501,AM1V310 @395930,57901,A5009FFF3900,165,-97,57
19/07/2020 22:26:52.107,943561,AM1V310 @395930,57907,A200A2FF3900,162,-94,57
19/07/2020 22:26:52.167,943621,AM1V310 @395930,57913,A000A2FF3C00,160,-94,60
19/07/2020 22:26:52.196,943650,AM1V310 @395930,57919,A300A6FF3900,163,-90,57
19/07/2020 22:26:52.257,943711,AM1V310 @395930,57926,A000A2FF3400,160,-94,52
19/07/2020 22:26:52.317,943771,AM1V310 @395930,57932,A600A6FF2E00,166,-90,46
19/07/2020 22:26:52.347,943800,AM1V310 @395930,57938,A800AEFF2E00,168,-82,46
19/07/2020 22:26:52.406,943860,AM1V310 @395930,57944,A500A5FF1800,165,-91,24
19/07/2020 22:26:52.467,943921,AM1V310 @395930,57951,A000A9FF1E00,160,-87,30
19/07/2020 22:26:52.497,943951,AM1V310 @395930,57957,9C00A8FF1900,156,-88,25
19/07/2020 22:26:52.556,944010,AM1V310 @395930,57963,9700A9FF1600,151,-87,22
19/07/2020 22:26:52.617,944071,AM1V310 @395930,57969,9D00A6FF0F00,157,-90,15
19/07/2020 22:26:52.647,944100,AM1V310 @395930,57976,9A00A9FF1800,154,-87,24
19/07/2020 22:26:52.709,944163,AM1V310 @395930,57982,A500ABFF2500,165,-85,37
19/07/2020 22:26:52.767,944221,AM1V310 @395930,57988,A0009FFF1600,160,-97,22
19/07/2020 22:26:52.796,944249,AM1V310 @395930,57994,9C00A0FF1500,156,-96,21
19/07/2020 22:26:52.857,944311,AM1V310 @395930,58001,9700A3FF1900,151,-93,25
19/07/2020 22:26:52.917,944371,AM1V310 @395930,58007,96009DFF1500,150,-99,21
19/07/2020 22:26:52.947,944401,AM1V310 @395930,58013,930097FF1200,147,-105,18
19/07/2020 22:26:53.007,944461,AM1V310 @395930,58019,97009CFF1000,151,-100,16
19/07/2020 22:26:53.067,944521,AM1V310 @395930,58026,96009FFF0C00,150,-97,12
19/07/2020 22:26:53.097,944551,AM1V310 @395930,58032,8A008BFF0700,138,-117,7
19/07/2020 22:26:53.157,944610,AM1V310 @395930,58038,870084FFFAFF,135,-124,-6
19/07/2020 22:26:53.217,944671,AM1V310 @395930,58044,8E0093FFFCFF,142,-109,-4
19/07/2020 22:26:53.247,944701,AM1V310 @395930,58051,82009CFFF7FF,130,-100,-9
19/07/2020 22:26:53.306,944760,AM1V310 @395930,58057,8500A5FFFCFF,133,-91,-4
19/07/2020 22:26:53.366,944821,AM1V310 @395930,58063,8B00A2FFFDFF,139,-94,-3
19/07/2020 22:26:53.397,944850,AM1V310 @395930,58069,840097FF0400,132,-105,4
19/07/2020 22:26:53.486,944939,AM1V310 @395930,58076,810093FF0000,129,-109,0
19/07/2020 22:26:53.515,944969,AM1V310 @395930,58082,85006FFF0C00,133,-145,12
19/07/2020 22:26:53.546,945000,AM1V310 @395930,58088,81004BFF1F00,129,-181,31
19/07/2020 22:26:53.606,945060,AM1V310 @395930,58094,790051FF2400,121,-175,36
19/07/2020 22:26:53.667,945121,AM1V310 @395930,58101,76003FFF2500,118,-193,37
19/07/2020 22:26:53.697,945150,AM1V310 @395930,58107,730036FF1B00,115,-202,27
19/07/2020 22:26:53.759,945213,AM1V310 @395930,58113,69002BFF1900,105,-213,25
19/07/2020 22:26:53.817,945271,AM1V310 @395930,58119,690022FF1B00,105,-222,27
19/07/2020 22:26:53.847,945301,AM1V310 @395930,58126,72001FFF0600,114,-225,6
19/07/2020 22:26:53.907,945361,AM1V310 @395930,58132,6D0033FF1000,109,-205,16
19/07/2020 22:26:53.969,945423,AM1V310 @395930,58138,760036FF0C00,118,-202,12
19/07/2020 22:26:54.000,945453,AM1V310 @395930,58144,790046FF0C00,121,-186,12
19/07/2020 22:26:54.057,945510,AM1V310 @395930,58151,7B0046FF0D00,123,-186,13
19/07/2020 22:26:54.117,945571,AM1V310 @395930,58157,7E0058FF0A00,126,-168,10
19/07/2020 22:26:54.147,945601,AM1V310 @395930,58163,84005DFF0300,132,-163,3
19/07/2020 22:26:54.207,945660,AM1V310 @395930,58169,88006DFF0600,136,-147,6
19/07/2020 22:26:54.267,945721,AM1V310 @395930,58176,8B0072FF0700,139,-142,7
19/07/2020 22:26:54.297,945751,AM1V310 @395930,58182,8B006FFF0000,139,-145,0
19/07/2020 22:26:54.357,945811,AM1V310 @395930,58188,8A007FFF0300,138,-129,3
19/07/2020 22:26:54.417,945871,AM1V310 @395930,58194,90007BFF0300,144,-133,3
19/07/2020 22:26:54.446,945900,AM1V310 @395930,58201,8B0085FF0900,139,-123,9
19/07/2020 22:26:54.507,945960,AM1V310 @395930,58207,8E0084FF0000,142,-124,0
19/07/2020 22:26:54.567,946021,AM1V310 @395930,58213,8A0087FFFFFF,138,-121,-1
19/07/2020 22:26:54.597,946050,AM1V310 @395930,58219,8A008DFF0100,138,-115,1
19/07/2020 22:26:54.657,946110,AM1V310 @395930,58226,8A008EFFFFFF,138,-114,-1
19/07/2020 22:26:54.716,946170,AM1V310 @395930,58232,84008DFFF7FF,132,-115,-9
19/07/2020 22:26:54.746,946200,AM1V310 @395930,58238,84008DFFF4FF,132,-115,-12
19/07/2020 22:26:54.807,946261,AM1V310 @395930,58244,7F008AFFF7FF,127,-118,-9
19/07/2020 22:26:54.867,946321,AM1V310 @395930,58251,8E007EFF0400,142,-130,4
19/07/2020 22:26:54.996,946450,AM1V310 @395930,58257,7C0067FF0A00,124,-153,10
19/07/2020 22:26:55.018,946471,AM1V310 @395930,58263,76004BFF0D00,118,-181,13
19/07/2020 22:26:55.034,946488,AM1V310 @395930,58269,640033FF0600,100,-205,6
19/07/2020 22:26:55.144,946598,AM1V310 @395930,58276,510021FF0A00,81,-223,10
19/07/2020 22:26:55.144,946599,AM1V310 @395930,58282,540019FF0900,84,-231,9
19/07/2020 22:26:55.170,946623,AM1V310 @395930,58288,51001CFF0C00,81,-228,12
19/07/2020 22:26:55.200,946654,AM1V310 @395930,58294,610025FF0700,97,-219,7
19/07/2020 22:26:55.256,946710,AM1V310 @395930,58301,670039FF0400,103,-199,4
19/07/2020 22:26:55.317,946771,AM1V310 @395930,58307,6D004BFFFCFF,109,-181,-4
19/07/2020 22:26:55.346,946800,AM1V310 @395930,58313,780057FFF9FF,120,-169,-7
19/07/2020 22:26:55.406,946860,AM1V310 @395930,58319,750067FFF6FF,117,-153,-10
19/07/2020 22:26:55.467,946921,AM1V310 @395930,58326,7C0073FFFCFF,124,-141,-4
19/07/2020 22:26:55.500,946953,AM1V310 @395930,58332,7B007CFFFDFF,123,-132,-3
19/07/2020 22:26:55.557,947010,AM1V310 @395930,58338,790088FFF4FF,121,-120,-12
19/07/2020 22:26:55.617,947071,AM1V310 @395930,58344,7B008AFFF7FF,123,-118,-9
19/07/2020 22:26:55.646,947100,AM1V310 @395930,58351,7B0093FFFAFF,123,-109,-6
